2023-01-01T08:00:00.000Z,10.34.137.119,10.79.211.219,1397,TCP

2023-01-01T08:01:19.749Z,10.104.73.169,10.80.225.67,415,UDP

2023-01-01T08:02:44.139Z,10.48.172.204,10.80.225.67,943,TCP

2023-01-01T08:03:37.719Z,10.93.79.57,10.161.207.138,1287,TCP

2023-01-01T08:04:39.356Z,10.221.19.39,10.187.39.211,518,TCP

2023-01-01T08:05:14.694Z,10.222.17.107,10.44.93.113,1495,UDP

2023-01-01T08:05:31.860Z,10.91.221.55,10.199.74.5,1454,TCP

2023-01-01T08:06:47.208Z,10.72.225.156,10.158.184.92,1133,TCP

2023-01-01T08:07:52.119Z,10.155.114.245,10.119.211.41,555,TCP

2023-01-01T08:08:24.389Z,10.39.228.38,10.171.202.175,818,TCP

2023-01-01T08:09:46.044Z,10.29.244.187,10.80.225.67,649,TCP

2023-01-01T08:10:44.746Z,10.82.121.20,10.68.207.224,236,UDP

2023-01-01T08:12:07.067Z,10.216.144.118,10.199.74.5,955,UDP

2023-01-01T08:13:10.442Z,10.82.121.20,10.199.74.5,1001,UDP

2023-01-01T08:14:39.126Z,10.115.31.225,10.199.74.5,1384,UDP

2023-01-01T08:14:42.398Z,10.87.188.204,10.25.102.160,164,TCP

2023-01-01T08:14:59.592Z,10.190.244.50,10.79.211.219,993,UDP

2023-01-01T08:15:09.504Z,10.87.188.204,10.158.184.92,100,UDP

2023-01-01T08:15:22.765Z,10.103.100.63,10.44.93.113,13,TCP

2023-01-01T08:16:24.972Z,10.147.27.214,10.93.108.251,1151,TCP

2023-01-01T08:16:49.944Z,10.190.244.50,10.93.108.251,15,TCP

2023-01-01T08:16:57.371Z,10.187.10.251,10.119.211.41,1399,TCP

2023-01-01T08:17:21.111Z,10.195.117.30,10.68.207.224,100,TCP

2023-01-01T08:19:00.358Z,10.170.63.119,10.129.19.241,817,UDP

2023-01-01T08:19:17.516Z,10.17.122.4,10.68.207.224,982,UDP

2023-01-01T08:20:17.867Z,10.93.223.136,10.161.207.138,57,UDP

2023-01-01T08:20:24.914Z,10.237.7.223,10.184.44.127,1142,TCP

2023-01-01T08:21:33.761Z,10.56.254.150,10.79.211.219,1419,TCP

2023-01-01T08:21:55.360Z,10.161.88.35,10.158.184.92,1408,TCP

2023-01-01T08:22:43.455Z,10.68.216.115,10.25.102.160,861,UDP

2023-01-01T08:23:08.362Z,10.181.10.86,10.199.74.5,176,TCP

2023-01-01T08:23:31.521Z,10.188.219.99,10.68.207.224,1201,UDP

2023-01-01T08:23:58.884Z,10.138.92.79,10.199.74.5,336,TCP

2023-01-01T08:24:19.499Z,10.48.202.161,10.119.211.41,268,UDP

2023-01-01T08:25:54.877Z,10.48.172.204,10.199.74.5,881,TCP

2023-01-01T08:26:11.319Z,10.131.243.44,10.93.108.251,1235,TCP

2023-01-01T08:26:27.618Z,10.221.19.39,10.44.93.113,584,TCP

2023-01-01T08:27:09.943Z,10.48.202.161,10.25.102.160,598,TCP

2023-01-01T08:27:16.031Z,10.163.126.37,10.161.207.138,644,UDP

2023-01-01T08:27:50.867Z,10.147.27.214,10.199.74.5,57,UDP

2023-01-01T08:29:13.025Z,10.195.117.30,10.171.202.175,991,UDP

2023-01-01T08:29:25.685Z,10.213.225.117,10.199.74.5,1327,TCP

2023-01-01T08:29:33.772Z,10.4.130.2,10.68.207.224,1422,TCP

2023-01-01T08:29:42.770Z,10.155.114.245,10.44.93.113,49,TCP

2023-01-01T08:29:50.177Z,10.149.193.16,10.161.207.138,576,TCP

2023-01-01T08:30:20.815Z,10.93.79.57,10.129.19.241,255,TCP

2023-01-01T08:31:24.590Z,10.82.121.20,10.93.108.251,1296,TCP

2023-01-01T08:32:23.315Z,10.189.177.2,10.79.211.219,361,UDP

2023-01-01T08:32:38.903Z,10.196.216.165,10.199.74.5,259,UDP

2023-01-01T08:34:13.735Z,10.201.184.94,10.93.108.251,107,TCP

2023-01-01T08:34:43.596Z,10.222.17.107,10.25.102.160,63,UDP

2023-01-01T08:35:17.848Z,10.34.137.119,10.158.184.92,768,TCP

2023-01-01T08:35:49.488Z,10.87.188.204,10.80.225.67,969,TCP

2023-01-01T08:36:23.329Z,10.115.31.225,10.199.74.5,51,TCP

2023-01-01T08:36:30.187Z,10.4.130.2,10.119.211.41,96,TCP

2023-01-01T08:36:41.412Z,10.187.10.251,10.93.108.251,1190,TCP

2023-01-01T08:36:44.933Z,10.221.19.39,10.158.184.92,531,TCP

2023-01-01T08:37:23.554Z,10.147.171.137,10.171.202.175,271,TCP

2023-01-01T08:37:55.296Z,10.160.88.9,10.119.211.41,1397,TCP

2023-01-01T08:39:25.668Z,10.56.71.248,10.129.19.241,365,UDP

2023-01-01T08:40:35.695Z,10.17.122.4,10.93.108.251,281,TCP

2023-01-01T08:40:46.852Z,10.103.5.112,10.79.211.219,879,TCP

2023-01-01T08:41:14.293Z,10.250.22.124,10.44.93.113,739,TCP

2023-01-01T08:41:38.583Z,10.3.100.190,10.79.211.219,389,TCP

2023-01-01T08:42:35.135Z,10.170.63.119,10.171.202.175,215,UDP

2023-01-01T08:43:22.316Z,10.8.134.4,10.119.211.41,5,UDP

2023-01-01T08:44:15.076Z,10.213.225.117,10.44.93.113,945,UDP

2023-01-01T08:44:22.669Z,10.56.71.248,10.79.211.219,742,TCP

2023-01-01T08:45:10.397Z,10.4.130.2,10.80.225.67,281,UDP

2023-01-01T08:46:29.357Z,10.44.150.32,10.44.93.113,1133,TCP

2023-01-01T08:47:13.868Z,10.181.21.190,10.79.211.219,789,TCP

2023-01-01T08:48:08.876Z,10.90.142.216,10.119.211.41,5,TCP

2023-01-01T08:48:48.130Z,10.126.174.155,10.79.211.219,1142,TCP

2023-01-01T08:48:57.835Z,10.196.122.171,10.93.108.251,1132,UDP

2023-01-01T08:50:05.458Z,10.104.73.169,10.80.225.67,1348,TCP

2023-01-01T08:50:05.530Z,10.221.19.39,10.129.19.241,1270,UDP

2023-01-01T08:51:17.697Z,10.82.121.20,10.80.225.67,1299,UDP

2023-01-01T08:52:05.388Z,10.152.132.89,10.68.207.224,1101,UDP

2023-01-01T08:52:35.582Z,10.213.24.195,10.119.211.41,1054,UDP

2023-01-01T08:53:05.919Z,10.218.1.68,10.158.184.92,808,UDP

2023-01-01T08:54:30.825Z,10.82.121.20,10.158.184.92,451,UDP

2023-01-01T08:56:07.245Z,10.249.43.251,10.158.184.92,1385,UDP

2023-01-01T08:56:10.233Z,10.160.88.9,10.129.19.241,1346,TCP

2023-01-01T08:56:32.307Z,10.72.225.156,10.44.93.113,841,UDP

2023-01-01T08:57:59.588Z,10.72.225.156,10.119.211.41,599,TCP

2023-01-01T08:58:56.084Z,10.81.157.142,10.171.202.175,1161,TCP

2023-01-01T08:59:21.531Z,10.163.126.37,10.93.108.251,457,TCP

2023-01-01T08:59:40.977Z,10.252.187.143,10.129.19.241,1346,UDP

2023-01-01T09:00:55.305Z,10.87.188.204,10.119.211.41,478,TCP

2023-01-01T09:02:00.468Z,10.17.122.4,10.199.74.5,1257,TCP

2023-01-01T09:03:03.629Z,10.249.43.251,10.79.211.219,105,TCP

2023-01-01T09:04:25.644Z,10.154.230.168,10.68.207.224,264,UDP

2023-01-01T09:05:12.579Z,10.146.129.99,10.119.211.41,81,UDP

2023-01-01T09:05:35.673Z,10.48.172.204,10.129.19.241,916,UDP

2023-01-01T09:06:10.367Z,10.140.231.73,10.79.211.219,497,UDP

2023-01-01T09:07:19.733Z,10.163.59.5,10.44.93.113,618,UDP

2023-01-01T09:07:55.002Z,10.213.225.117,10.119.211.41,105,TCP

2023-01-01T09:09:17.536Z,10.195.117.30,10.93.108.251,253,TCP

2023-01-01T09:10:19.633Z,10.149.90.148,10.68.207.224,687,TCP

2023-01-01T09:10:25.954Z,10.162.174.169,10.25.102.160,745,UDP

2023-01-01T09:10:58.864Z,10.235.142.73,10.119.211.41,104,TCP

2023-01-01T09:12:08.368Z,10.151.240.42,10.161.207.138,563,TCP

2023-01-01T09:13:47.967Z,10.97.58.177,10.93.108.251,365,TCP

2023-01-01T09:13:48.075Z,10.77.62.254,10.80.225.67,202,UDP

2023-01-01T09:14:37.284Z,10.146.129.99,10.119.211.41,419,UDP

2023-01-01T09:14:44.260Z,10.142.145.177,10.161.207.138,385,TCP

2023-01-01T09:15:33.346Z,10.138.92.79,10.93.108.251,995,TCP

2023-01-01T09:17:05.295Z,10.146.129.99,10.171.202.175,5,UDP

2023-01-01T09:18:10.997Z,10.187.10.251,10.158.184.92,493,UDP

2023-01-01T09:18:41.343Z,10.161.88.35,10.68.207.224,803,TCP

2023-01-01T09:19:06.632Z,10.218.1.68,10.161.207.138,123,UDP

2023-01-01T09:20:08.455Z,10.218.1.68,10.199.74.5,4,TCP

2023-01-01T09:21:00.969Z,10.190.78.46,10.93.108.251,926,TCP

2023-01-01T09:22:02.217Z,10.146.129.99,10.80.225.67,336,TCP

2023-01-01T09:22:23.480Z,10.67.223.158,10.199.74.5,1334,TCP

2023-01-01T09:24:02.154Z,10.144.63.205,10.199.74.5,1465,TCP

2023-01-01T09:25:42.059Z,10.190.244.50,10.44.93.113,723,TCP

2023-01-01T09:27:07.752Z,10.201.184.94,10.68.207.224,1372,TCP

2023-01-01T09:28:12.233Z,10.48.172.204,10.119.211.41,772,UDP

2023-01-01T09:29:10.872Z,10.82.121.20,10.119.211.41,1300,UDP

2023-01-01T09:30:38.129Z,10.221.19.39,10.199.74.5,377,UDP

2023-01-01T09:31:52.702Z,10.237.163.105,10.161.207.138,1456,UDP

2023-01-01T09:32:16.174Z,10.22.102.207,10.119.211.41,783,UDP

2023-01-01T09:32:35.960Z,10.212.208.36,10.79.211.219,12,UDP

2023-01-01T09:33:22.848Z,10.72.225.156,10.119.211.41,280,UDP

2023-01-01T09:34:51.533Z,10.93.79.57,10.119.211.41,112,TCP

2023-01-01T09:34:52.197Z,10.195.117.30,10.68.207.224,218,UDP

2023-01-01T09:35:54.257Z,10.4.130.2,10.93.108.251,310,UDP

2023-01-01T09:37:08.772Z,10.212.208.36,10.44.93.113,1160,TCP

2023-01-01T09:38:06.519Z,10.39.228.38,10.44.93.113,1049,TCP

2023-01-01T09:39:24.203Z,10.71.227.54,10.158.184.92,782,UDP

2023-01-01T09:41:02.543Z,10.56.254.150,10.161.207.138,693,TCP

2023-01-01T09:41:22.737Z,10.190.244.50,10.44.93.113,769,TCP

2023-01-01T09:42:15.842Z,10.161.88.35,10.68.207.224,787,UDP

2023-01-01T09:42:20.328Z,10.242.240.153,10.199.74.5,325,TCP

2023-01-01T09:42:34.163Z,10.48.202.161,10.25.102.160,1362,TCP

2023-01-01T09:44:00.670Z,10.120.105.47,10.44.93.113,190,TCP

2023-01-01T09:45:18.368Z,10.144.63.205,10.79.211.219,149,UDP

2023-01-01T09:46:31.010Z,10.189.177.2,10.93.108.251,882,TCP

2023-01-01T09:47:30.619Z,10.237.7.223,10.134.146.220,813,TCP

2023-01-01T09:48:43.431Z,10.151.240.42,10.158.184.92,1154,UDP

2023-01-01T09:50:17.998Z,10.3.104.47,10.93.108.251,837,UDP

2023-01-01T09:50:19.418Z,10.71.227.54,10.93.108.251,325,TCP

2023-01-01T09:50:48.260Z,10.196.122.171,10.119.211.41,439,UDP

