2023-01-01T08:00:00.000Z,113.16.71.61,183.22.28.8,31,TCP
2023-01-01T08:00:45.457Z,150.95.70.84,112.80.88.43,1293,TCP
2023-01-01T08:00:58.565Z,157.80.68.46,125.25.27.5,329,UDP
2023-01-01T08:01:57.907Z,120.85.69.93,152.77.54.78,10,TCP
2023-01-01T08:02:01.218Z,162.31.54.84,166.91.31.28,1105,UDP
2023-01-01T08:02:03.366Z,182.53.0.88,196.23.80.52,1234,UDP
2023-01-01T08:03:33.036Z,129.65.0.88,102.91.95.35,1486,TCP
2023-01-01T08:04:44.267Z,195.81.97.37,115.60.81.32,1148,TCP
2023-01-01T08:05:09.268Z,181.45.14.71,112.80.88.43,52,TCP
2023-01-01T08:05:18.091Z,183.72.62.61,151.66.30.61,789,UDP
2023-01-01T08:06:16.186Z,138.69.83.75,196.23.80.52,173,TCP
2023-01-01T08:06:18.585Z,150.40.31.89,115.60.81.32,272,UDP
2023-01-01T08:06:33.520Z,143.49.65.85,152.77.54.78,158,UDP
2023-01-01T08:06:48.608Z,157.9.27.80,152.77.54.78,586,UDP
2023-01-01T08:07:35.213Z,125.22.0.78,183.22.28.8,543,UDP
2023-01-01T08:09:06.306Z,154.86.75.61,151.66.30.61,444,TCP
2023-01-01T08:09:25.058Z,174.17.37.36,116.18.76.44,1166,UDP
2023-01-01T08:10:10.067Z,113.16.71.61,154.67.60.65,207,UDP
2023-01-01T08:11:15.386Z,104.11.30.38,112.80.88.43,449,TCP
2023-01-01T08:11:26.551Z,161.76.75.31,183.22.28.8,879,UDP
2023-01-01T08:11:57.479Z,178.78.80.51,125.25.27.5,495,UDP
2023-01-01T08:12:57.644Z,143.49.65.85,106.46.86.90,27,UDP
2023-01-01T08:13:08.597Z,134.82.62.96,151.66.30.61,1484,UDP
2023-01-01T08:14:33.800Z,191.86.13.81,102.91.95.35,1310,UDP
2023-01-01T08:14:59.888Z,165.25.24.95,112.80.88.43,74,UDP
2023-01-01T08:16:36.806Z,197.15.22.43,166.91.31.28,822,TCP
2023-01-01T08:17:32.308Z,170.76.70.81,106.46.86.90,294,UDP
2023-01-01T08:17:42.096Z,182.53.0.88,112.80.88.43,741,TCP
2023-01-01T08:17:45.159Z,192.62.87.75,183.22.28.8,1165,TCP
2023-01-01T08:18:23.049Z,129.65.0.88,125.25.27.5,1124,UDP
2023-01-01T08:18:31.489Z,111.52.20.88,115.60.81.32,74,UDP
2023-01-01T08:18:36.998Z,114.94.79.6,196.23.80.52,1085,UDP
2023-01-01T08:19:47.580Z,145.81.0.27,115.60.81.32,506,TCP
2023-01-01T08:20:27.847Z,106.35.56.16,112.80.88.43,229,TCP
2023-01-01T08:21:28.463Z,163.26.6.64,115.60.81.32,399,UDP
2023-01-01T08:22:18.051Z,106.35.56.16,106.46.86.90,949,TCP
2023-01-01T08:22:57.028Z,126.2.56.11,166.91.31.28,85,UDP
2023-01-01T08:23:19.363Z,155.36.15.94,116.18.76.44,473,UDP
2023-01-01T08:24:18.914Z,192.62.87.75,166.91.31.28,569,TCP
2023-01-01T08:25:32.679Z,120.85.69.93,183.22.28.8,389,UDP
2023-01-01T08:26:37.742Z,154.86.75.61,166.91.31.28,464,TCP
2023-01-01T08:27:15.240Z,101.40.29.9,115.60.81.32,0,TCP
2023-01-01T08:27:49.675Z,157.16.79.63,152.90.78.6,120,UDP
2023-01-01T08:29:22.054Z,191.86.13.81,152.77.54.78,31,UDP
2023-01-01T08:29:25.801Z,113.16.71.61,152.77.54.78,199,TCP
2023-01-01T08:30:14.350Z,129.70.61.35,157.89.9.63,474,TCP
2023-01-01T08:30:54.443Z,155.36.15.94,188.12.96.85,87,UDP
2023-01-01T08:32:26.369Z,186.71.48.8,196.23.80.52,991,UDP
2023-01-01T08:33:45.442Z,150.40.31.89,106.46.86.90,624,TCP
2023-01-01T08:34:26.135Z,154.86.75.61,112.80.88.43,1351,TCP
2023-01-01T08:35:01.817Z,158.54.38.5,183.22.28.8,910,TCP
2023-01-01T08:35:15.723Z,149.17.84.64,183.22.28.8,154,UDP
2023-01-01T08:35:24.810Z,163.26.6.64,152.77.54.78,1454,TCP
2023-01-01T08:36:42.027Z,168.10.93.96,125.25.27.5,1271,TCP
2023-01-01T08:36:54.344Z,157.9.27.80,166.91.31.28,1205,UDP
2023-01-01T08:37:15.322Z,169.11.77.30,106.46.86.90,8,TCP
2023-01-01T08:38:02.805Z,171.37.24.3,152.77.54.78,513,UDP
2023-01-01T08:38:39.707Z,129.70.61.35,115.60.81.32,267,TCP
2023-01-01T08:39:49.589Z,168.10.93.96,115.60.81.32,648,UDP
2023-01-01T08:39:52.068Z,162.14.2.84,166.91.31.28,738,UDP
2023-01-01T08:40:19.156Z,128.32.79.19,125.25.27.5,1270,TCP
2023-01-01T08:41:38.823Z,145.11.61.86,152.77.54.78,1150,UDP
2023-01-01T08:43:12.928Z,134.65.68.63,125.25.27.5,427,TCP
2023-01-01T08:43:21.409Z,117.30.38.43,102.91.95.35,978,UDP
2023-01-01T08:43:23.651Z,143.49.65.85,157.89.9.63,1154,UDP
2023-01-01T08:43:54.487Z,169.11.77.30,106.46.86.90,402,TCP
2023-01-01T08:44:25.949Z,131.58.55.45,188.12.96.85,947,UDP
2023-01-01T08:46:02.542Z,188.66.24.12,154.67.60.65,846,UDP
2023-01-01T08:46:32.780Z,183.72.62.61,102.91.95.35,221,UDP
2023-01-01T08:47:43.944Z,156.23.19.3,125.25.27.5,1158,UDP
2023-01-01T08:48:05.108Z,149.17.84.64,115.60.81.32,120,UDP
2023-01-01T08:49:36.806Z,162.31.54.84,196.23.80.52,1031,UDP
2023-01-01T08:50:15.816Z,149.17.84.64,102.91.95.35,717,UDP
2023-01-01T08:51:48.094Z,129.7.95.10,154.67.60.65,972,TCP
2023-01-01T08:52:50.888Z,128.32.79.19,112.80.88.43,33,UDP
2023-01-01T08:53:26.248Z,158.54.38.5,125.25.27.5,63,TCP
2023-01-01T08:53:56.756Z,153.32.2.2,112.80.88.43,372,UDP
2023-01-01T08:54:33.955Z,190.67.51.15,125.25.27.5,1407,UDP
2023-01-01T08:55:31.462Z,120.85.69.93,115.60.81.32,1411,UDP
2023-01-01T08:56:12.062Z,168.10.93.96,196.23.80.52,643,TCP
2023-01-01T08:57:06.368Z,156.96.11.39,125.25.27.5,820,UDP
2023-01-01T08:57:16.967Z,125.22.0.78,183.22.28.8,741,TCP
2023-01-01T08:58:20.279Z,101.80.29.24,106.46.86.90,146,TCP
2023-01-01T08:59:57.104Z,176.75.33.62,152.77.54.78,172,UDP
2023-01-01T09:00:33.401Z,153.32.2.2,112.80.88.43,24,UDP
2023-01-01T09:00:46.759Z,110.39.25.83,102.91.95.35,946,UDP
2023-01-01T09:02:01.028Z,102.3.36.5,196.23.80.52,1149,UDP
2023-01-01T09:03:21.454Z,145.81.0.27,106.46.86.90,50,UDP
2023-01-01T09:03:55.583Z,169.11.77.30,152.90.78.6,1241,UDP
2023-01-01T09:04:20.219Z,162.31.54.84,112.80.88.43,288,TCP
2023-01-01T09:05:03.213Z,158.54.38.5,183.22.28.8,457,TCP
2023-01-01T09:06:12.802Z,136.23.26.15,152.77.54.78,998,UDP
2023-01-01T09:06:59.355Z,192.62.87.75,188.12.96.85,1453,TCP
2023-01-01T09:07:13.539Z,115.20.86.91,166.91.31.28,1256,UDP
2023-01-01T09:08:43.385Z,143.49.65.85,151.66.30.61,616,TCP
2023-01-01T09:08:48.068Z,136.23.26.15,166.91.31.28,733,TCP
2023-01-01T09:09:45.454Z,186.71.48.8,196.23.80.52,610,UDP
2023-01-01T09:10:15.016Z,156.23.19.3,106.46.86.90,699,UDP
2023-01-01T09:11:07.644Z,145.11.61.86,151.66.30.61,294,TCP
2023-01-01T09:11:44.103Z,134.26.21.27,112.80.88.43,889,TCP
2023-01-01T09:12:10.052Z,104.11.30.38,115.60.81.32,861,UDP
2023-01-01T09:12:31.483Z,108.96.55.38,196.23.80.52,1273,TCP
2023-01-01T09:13:32.153Z,111.52.20.88,188.12.96.85,1462,TCP
2023-01-01T09:13:42.987Z,191.51.54.25,183.22.28.8,1262,UDP
2023-01-01T09:14:12.112Z,150.40.31.89,166.91.31.28,1091,TCP
2023-01-01T09:15:16.162Z,168.10.93.96,152.90.78.6,145,UDP
2023-01-01T09:16:25.270Z,121.36.12.3,152.77.54.78,333,TCP
2023-01-01T09:17:02.112Z,124.37.24.87,188.12.96.85,790,TCP
2023-01-01T09:18:23.740Z,152.14.46.14,145.40.87.45,302,TCP
2023-01-01T09:18:27.879Z,121.36.12.3,154.67.60.65,1209,TCP
2023-01-01T09:19:46.797Z,169.23.64.16,112.80.88.43,397,UDP
2023-01-01T09:20:12.045Z,170.76.70.81,152.77.54.78,1401,UDP
2023-01-01T09:20:51.741Z,153.32.2.2,102.91.95.35,1440,TCP
